order_id,customer_name,product,quantity,unit_price,order_date,region
,Cordelia,Dodge,8.0,26953.0,2025-09-03,
1379.0,Nowell,Nissan,5.0,25679.0,,
1380.0,Ramsey,Chevrolet,8.0,17478.0,,
1381.0,Des,Audi,6.0,27402.0,,
,Fitzgerald,Lincoln,2.0,11725.0,,
1383.0,Geneva,Ford,5.0,17466.0,2025-06-07,
1384.0,Ruy,Nissan,3.0,27801.0,,
1385.0,Mack,Buick,6.0,20662.0,,
1386.0,Anica,Porsche,7.0,28450.0,,
,Janaye,Mazda,3.0,28839.0,,
,Elva,Nissan,9.0,17421.0,2025-05-13,
1389.0,Gamaliel,Saab,6.0,29174.0,2025-04-21,
1390.0,Reid,Buick,4.0,26175.0,2025-02-14,
1391.0,Pancho,Pontiac,9.0,21824.0,,
,Johannah,,,25824.0,2025-06-11,
1393.0,Osbourn,Lexus,9.0,14985.0,,
,Kayle,,3.0,17282.0,2025-06-15,
,Rory,,9.0,19281.0,,
,Eddie,,5.0,13570.0,,
1397.0,Vally,Chevrolet,8.0,19741.0,,
,Warren,GMC,10.0,13735.0,2025-07-14,
1399.0,Devinne,Volvo,5.0,18934.0,2025-07-16,
1400.0,Friedrick,Dodge,10.0,25918.0,,
1401.0,Dario,,4.0,14523.0,2025-04-21,
1402.0,Clio,Acura,6.0,19947.0,,
,Sheela,Aston Martin,9.0,13066.0,2025-02-18,
,Dacey,Mercury,5.0,12112.0,,
,Germana,Porsche,3.0,16349.0,2025-09-14,
,Kimbell,Pontiac,7.0,29001.0,,
1407.0,Gerard,Pontiac,7.0,20739.0,,
,Jason,Dodge,5.0,21358.0,2025-04-30,
1409.0,Kala,Nissan,2.0,24703.0,2025-05-09,
,Cynthia,Nissan,5.0,22304.0,,
1411.0,Ramsey,,10.0,13769.0,2025-01-15,
1412.0,Keefer,Mercedes-Benz,5.0,13434.0,2025-07-04,
1413.0,Gunther,Mazda,9.0,29304.0,2025-10-07,
,Yuma,Suzuki,9.0,24989.0,,
,Molli,Lotus,4.0,23333.0,,
1416.0,Glynn,Dodge,10.0,14726.0,2025-09-13,
1417.0,Inglebert,Dodge,,12157.0,,
,Mada,Honda,8.0,12996.0,,
,Jarib,Jaguar,1.0,14071.0,2025-10-07,
1420.0,Joye,Subaru,5.0,16614.0,2025-08-17,
1421.0,Sheffy,GMC,2.0,11457.0,2025-06-13,
1422.0,Gris,Nissan,8.0,17705.0,2025-01-13,
1423.0,Anderson,Audi,5.0,18096.0,2025-03-31,
1424.0,Kay,Buick,6.0,13905.0,2025-03-22,
1425.0,Hansiain,Plymouth,6.0,25667.0,2025-10-19,
1426.0,Natalie,Ford,7.0,22283.0,2025-01-30,
1427.0,Gibb,Chevrolet,9.0,12442.0,,
1428.0,Joana,,2.0,11951.0,,
1429.0,Elnora,Lincoln,3.0,29512.0,2025-03-18,
1430.0,Fabio,Chevrolet,2.0,17590.0,,
,Gerta,Mercedes-Benz,7.0,16809.0,,
1432.0,Kaela,Ford,3.0,26906.0,2025-02-10,
,Jefferey,Suzuki,5.0,16221.0,,
1434.0,Florinda,Mercury,8.0,13116.0,2025-08-14,
1435.0,Syman,,2.0,19839.0,,
1436.0,Lenore,GMC,4.0,21049.0,,
1437.0,Honor,Dodge,3.0,13536.0,,
1438.0,Teador,Buick,2.0,27795.0,,
,Kial,Hyundai,3.0,11981.0,2025-06-29,
1440.0,Roxanne,BMW,8.0,26021.0,2025-03-02,
1441.0,Ely,Mitsubishi,6.0,14674.0,2025-06-12,
1442.0,Crawford,Jaguar,9.0,17475.0,2025-07-19,
1443.0,Myrtie,GMC,8.0,18146.0,2025-03-20,
1444.0,Ysabel,Cadillac,8.0,11176.0,,
,Augustine,Chevrolet,,17852.0,2025-07-17,
,Robbyn,Toyota,6.0,16360.0,2025-02-15,
,Jarrett,Mercedes-Benz,10.0,16152.0,,
1448.0,Hadria,Toyota,9.0,10775.0,,
,Quillan,Pontiac,3.0,16230.0,2025-01-23,
1450.0,Yalonda,BMW,10.0,13779.0,,
1451.0,Fayre,Dodge,7.0,19803.0,,
1452.0,Susy,Ford,,10303.0,,
,Alice,Ford,5.0,21477.0,2025-02-19,
1454.0,Randolph,Chevrolet,1.0,11068.0,,
1455.0,Dewain,Mitsubishi,10.0,11982.0,,
,Vanya,Mitsubishi,8.0,11913.0,,
1457.0,Nananne,GMC,3.0,29565.0,,
1458.0,Lonny,Audi,8.0,17364.0,2025-09-20,
1459.0,Franklin,Ford,1.0,27657.0,,
1460.0,Leola,Hyundai,6.0,28760.0,,
1461.0,Stormi,Chevrolet,5.0,18947.0,2025-09-12,
1462.0,Harrietta,Mazda,5.0,12325.0,2025-06-05,
,Mab,Ford,2.0,15708.0,2025-06-18,
,Barrett,Chevrolet,1.0,10292.0,,
,Abra,Subaru,3.0,19071.0,2025-08-16,
1466.0,Caril,Chevrolet,10.0,26373.0,2025-04-07,
,Jasen,Chevrolet,2.0,28562.0,,
1468.0,Arvy,Toyota,5.0,29917.0,,
1469.0,Alphonso,Suzuki,8.0,12587.0,,
1470.0,Reggi,,7.0,29144.0,2025-10-15,
1471.0,Jermaine,Volkswagen,5.0,25322.0,2025-07-02,
,Alfred,Mitsubishi,8.0,11913.0,2025-02-17,
1473.0,Martina,Pontiac,,26198.0,,
1474.0,Delly,Mazda,9.0,15006.0,,
,Jennine,Volkswagen,8.0,23764.0,2025-05-19,
,Davida,,10.0,19089.0,2025-03-03,
1477.0,Rriocard,Dodge,9.0,10900.0,2025-10-15,
1478.0,Joye,Volkswagen,9.0,29387.0,,
1479.0,Den,Pontiac,5.0,17056.0,2025-03-29,
1480.0,Molli,Mercedes-Benz,8.0,21236.0,,
1481.0,Roderigo,Cadillac,5.0,28815.0,2025-03-22,
,Spike,Toyota,2.0,17967.0,2025-01-15,
1483.0,Wayne,Jeep,7.0,22554.0,2025-09-17,
1484.0,Bell,Porsche,10.0,23289.0,2025-09-30,
,Morrie,Cadillac,1.0,26536.0,,
1486.0,Davon,Buick,10.0,21171.0,2025-10-06,
1487.0,Thedric,GMC,8.0,18593.0,2025-04-05,
,Lindsay,,10.0,15742.0,2025-06-23,
1489.0,Wyn,Chevrolet,5.0,29904.0,2025-01-09,
,Kristen,Lincoln,4.0,20560.0,2025-07-01,
1491.0,Rene,Ford,5.0,14005.0,2025-03-17,
1492.0,Reece,Volkswagen,7.0,18586.0,,
1493.0,Codie,Volvo,1.0,16742.0,2025-10-18,
1494.0,Chas,Lexus,3.0,21837.0,,
1495.0,Micheil,,6.0,23219.0,2025-03-08,
1496.0,Vince,Lamborghini,1.0,10404.0,2025-05-28,
1497.0,Mallory,Mercedes-Benz,2.0,15545.0,2025-03-10,
1498.0,Kissie,Ford,1.0,21543.0,2025-02-11,
1499.0,Em,Dodge,9.0,27136.0,,
1500.0,Amy,Ford,1.0,19786.0,2025-08-22,
1501.0,Nicoline,Dodge,2.0,25856.0,,
1502.0,Rosella,Jaguar,2.0,20953.0,2025-09-09,
1503.0,Ashley,Mercury,,24960.0,2025-09-25,
1504.0,Wilmette,Oldsmobile,6.0,22305.0,2025-05-17,
1505.0,Allys,BMW,,24347.0,,
1506.0,Dora,Mazda,5.0,12406.0,2025-06-07,
,Carlin,Ford,7.0,22487.0,2025-06-24,
1508.0,Dieter,,4.0,22523.0,2025-01-03,
,Mandy,,9.0,20540.0,2025-01-15,
1510.0,Mauricio,Mitsubishi,5.0,16962.0,2025-05-13,
,Ileane,Buick,4.0,14223.0,2025-03-23,
,Darcie,Mercedes-Benz,1.0,12872.0,2025-03-02,
1513.0,Myer,Honda,7.0,12372.0,,
1514.0,Megen,Ram,10.0,10445.0,,
,Ivy,Audi,2.0,28351.0,2025-09-17,
1516.0,Lucina,Oldsmobile,9.0,10527.0,2025-06-12,
1517.0,Win,Mercury,,28383.0,2025-09-22,
1518.0,Reinaldo,Ford,5.0,23326.0,2025-08-09,
,Hilliary,Mercury,6.0,11666.0,2025-03-13,
1520.0,Consuela,Mitsubishi,3.0,21813.0,2025-03-20,
1521.0,Rance,Jaguar,5.0,12578.0,2025-04-03,
1522.0,Rochell,Honda,7.0,11775.0,2025-10-14,
1523.0,Lula,Oldsmobile,9.0,16549.0,2025-08-31,
1524.0,Maryann,Mercury,7.0,14688.0,2025-02-11,
,Cairistiona,Jeep,1.0,27773.0,2025-04-24,
1526.0,Carissa,Chevrolet,2.0,19231.0,2025-07-02,
1527.0,Derril,Aston Martin,5.0,10424.0,2025-01-06,
,Elvera,GMC,5.0,10689.0,,
1529.0,Sheffy,Ford,7.0,26121.0,,
1530.0,Jonathon,Lamborghini,9.0,27675.0,2025-05-20,
,Thomasa,,3.0,28647.0,2025-07-12,
1532.0,Jo,Honda,1.0,10065.0,2025-06-05,
,Witty,Toyota,,21884.0,,
1534.0,Eliza,Acura,10.0,19701.0,2025-07-21,
1535.0,Ignaz,,10.0,23342.0,2025-07-25,
1536.0,Lorrin,Pontiac,8.0,29556.0,2025-03-03,
1537.0,Wesley,Mercury,4.0,24813.0,2025-02-21,
1538.0,Rosalynd,Audi,8.0,12430.0,,
1539.0,Jaquenetta,Mitsubishi,5.0,20378.0,2025-04-13,
1540.0,Susan,GMC,7.0,23930.0,2025-07-06,
1541.0,Rolfe,Chrysler,,10258.0,,
1542.0,Celene,Mercury,8.0,10046.0,2025-10-16,
1543.0,Hilda,Mazda,7.0,11439.0,,
,Jdavie,Porsche,,18988.0,2025-05-22,
,Danny,Pontiac,2.0,27911.0,2025-08-03,
,Onida,GMC,4.0,27351.0,2025-01-06,
1547.0,Bartlett,Pontiac,3.0,16448.0,,
,Carmine,Saab,9.0,10313.0,2025-09-17,
1549.0,Cynthea,Jeep,8.0,10842.0,2025-02-18,
1550.0,Jessalin,Mercury,3.0,17300.0,,
1551.0,Gerianne,Chevrolet,9.0,15782.0,2025-08-30,
1552.0,Meris,Chevrolet,1.0,17850.0,2025-01-17,
,Arlan,BMW,8.0,18838.0,2025-07-18,
1554.0,Agnes,Mitsubishi,8.0,21125.0,2025-07-12,
1555.0,Bernie,Nissan,5.0,29712.0,2025-08-24,
1556.0,Graehme,Acura,4.0,15597.0,2025-02-07,
,Jerrold,,1.0,22584.0,2025-03-12,
1558.0,Agatha,Acura,6.0,10566.0,2025-09-21,
1559.0,Berny,Acura,4.0,15808.0,2025-08-12,
,Kippy,Ford,5.0,16230.0,2025-08-21,
,Hailey,Infiniti,1.0,25899.0,2025-10-15,
1562.0,Giacomo,,7.0,13302.0,2025-08-09,
1563.0,Jackie,Volkswagen,5.0,23129.0,2025-09-24,
1564.0,Kendre,Chevrolet,7.0,11588.0,2025-09-17,
1565.0,Damita,Oldsmobile,10.0,16038.0,,
,Filbert,Pontiac,4.0,25247.0,2025-09-28,
1567.0,Pebrook,,2.0,19740.0,,
1568.0,Willy,Nissan,,14431.0,,
1569.0,Kate,Land Rover,,24940.0,2025-03-16,
,Deeyn,Volkswagen,9.0,11745.0,2025-01-10,
,Clarinda,Mercedes-Benz,,18544.0,,
1572.0,Leland,Jaguar,7.0,22221.0,,
1573.0,Jere,Volvo,1.0,11250.0,2025-01-23,
,Janaya,Cadillac,10.0,22937.0,,
1575.0,Madalyn,Pontiac,6.0,25622.0,2025-02-08,
,Anabel,Suzuki,1.0,17927.0,,
1577.0,Hanan,Pontiac,3.0,19913.0,2025-02-06,
,Adele,Kia,4.0,18488.0,,
,Anissa,GMC,6.0,23149.0,2025-08-12,
1580.0,Sybila,Chevrolet,,17973.0,2025-03-07,
1581.0,Tedie,Volvo,7.0,13850.0,2025-04-05,
,Zoe,Dodge,3.0,18948.0,2025-05-19,
1583.0,Garwin,Lamborghini,1.0,12679.0,2025-03-05,
,Cally,Mercury,1.0,14267.0,,
1585.0,Crawford,Mercury,,24351.0,2025-09-25,
1586.0,Berkeley,Ford,3.0,14662.0,,
1587.0,Verney,Honda,4.0,28333.0,2025-04-26,
1588.0,Allan,Dodge,8.0,12897.0,,
1589.0,Andonis,Mazda,3.0,10518.0,,
1590.0,Gilbertine,GMC,3.0,15646.0,2025-03-07,
,Kayley,Mazda,6.0,10456.0,,
1592.0,Tanitansy,Cadillac,,22007.0,2025-06-23,
1593.0,Lauritz,Dodge,10.0,17581.0,2025-05-22,
,Debbi,Nissan,4.0,15213.0,,
,Lorelle,Audi,3.0,25487.0,2025-09-16,
1596.0,Celestyna,Mitsubishi,5.0,28376.0,2025-04-21,
1597.0,Odelle,Dodge,10.0,22353.0,,
1598.0,Shaylyn,,8.0,14914.0,,
,Elka,,7.0,21039.0,2025-01-11,
1600.0,Filia,Mercedes-Benz,2.0,14104.0,2025-08-06,
